# cohort	faculty	department	program	course	category	source	pdf_page	course_code	credits
2024	人文社会科学部	人間文化学科	*	理論哲学講読演習IV	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	58		
2024	人文社会科学部	人間文化学科	*	理論言語学	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	58		
2024	人文社会科学部	人間文化学科	*	理論言語学講読演習I	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	57		
2024	人文社会科学部	人間文化学科	*	理論言語学講読演習II	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	57		
2024	人文社会科学部	人間文化学科	*	理論言語学講読演習III	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	57		
2024	人文社会科学部	人間文化学科	*	理論言語学講読演習IV	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	58		
2024	人文社会科学部	人間文化学科	*	生涯発達論I(発達心理学)	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	62		
2024	人文社会科学部	人間文化学科	*	生涯発達論II(発達心理学)	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	62		
2024	人文社会科学部	人間文化学科	*	生涯発達論演習I	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	62		
2024	人文社会科学部	人間文化学科	*	生涯発達論演習II	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	62		
2024	人文社会科学部	人間文化学科	*	産業・組織心理学	outside	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	63		
2024	人文社会科学部	人間文化学科	*	研究法演習I	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	62		
2024	人文社会科学部	人間文化学科	*	研究法演習II	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	62		
2024	人文社会科学部	人間文化学科	*	研究法演習III(心理学研究法)	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	62		
2024	人文社会科学部	人間文化学科	*	研究法演習IV(心理学研究法)	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	62		
2024	人文社会科学部	人間文化学科	*	研究法演習V(心理学実験)	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	62		
2024	人文社会科学部	人間文化学科	*	研究法演習VI(心理学実験)	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	62		
2024	人文社会科学部	人間文化学科	*	社会学概論	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	62		
2024	人文社会科学部	人間文化学科	*	社会行動論I	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	62		
2024	人文社会科学部	人間文化学科	*	神経・生理心理学	outside	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	63		
2024	人文社会科学部	人間文化学科	*	精神疾患とその治療	outside	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	63		
2024	人文社会科学部	人間文化学科	*	経済学・経営学入門	学部基礎科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	52		
2024	人文社会科学部	人間文化学科	*	総合歴史学入門	学部基礎科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	52		
2024	人文社会科学部	人間文化学科	*	美術作品論I	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	58		
2024	人文社会科学部	人間文化学科	*	美術作品論II	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	58		
2024	人文社会科学部	人間文化学科	*	美術史入門	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	56		
2024	人文社会科学部	人間文化学科	*	美術史学方法論I	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	59		
2024	人文社会科学部	人間文化学科	*	美術史学方法論II	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	59		
2024	人文社会科学部	人間文化学科	*	美術史講読演習I	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	57		
2024	人文社会科学部	人間文化学科	*	美術史講読演習II	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	57		
2024	人文社会科学部	人間文化学科	*	美術史講読演習III	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	57		
2024	人文社会科学部	人間文化学科	*	美術史講読演習IV	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	58		
2024	人文社会科学部	人間文化学科	*	考古学入門	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	60		
2024	人文社会科学部	人間文化学科	*	考古文化遺産実習I	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	60		
2024	人文社会科学部	人間文化学科	*	考古文化遺産実習II	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	60		
2024	人文社会科学部	人間文化学科	*	考古文化遺産実習III	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	61		
2024	人文社会科学部	人間文化学科	*	考古文化遺産実習IV	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	61		
2024	人文社会科学部	人間文化学科	*	英文法基礎	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	56		
2024	人文社会科学部	人間文化学科	*	英米文化入門	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	56		
2024	人文社会科学部	人間文化学科	*	英米文学概論	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	56		
2024	人文社会科学部	人間文化学科	*	英米言語文化論	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	57		
2024	人文社会科学部	人間文化学科	*	英語コミュニケーション入門	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	56		
2024	人文社会科学部	人間文化学科	*	英語史	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	56		
2024	人文社会科学部	人間文化学科	*	英語学概論	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	56		
2024	人文社会科学部	人間文化学科	*	英語学特講I	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	58		
2024	人文社会科学部	人間文化学科	*	英語学特講II	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	58		
2024	人文社会科学部	人間文化学科	*	英語学英米文学特講	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	59		
2024	人文社会科学部	人間文化学科	*	英語英米文学講読演習I	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	57		
2024	人文社会科学部	人間文化学科	*	英語英米文学講読演習II	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	57		
2024	人文社会科学部	人間文化学科	*	英語英米文学講読演習III	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	57		
2024	人文社会科学部	人間文化学科	*	英語英米文学講読演習IV	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	58		
2024	人文社会科学部	人間文化学科	*	英語論文演習	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	59		
2024	人文社会科学部	人間文化学科	*	英語講読演習I	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	57		
2024	人文社会科学部	人間文化学科	*	英語講読演習II	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	57		
2024	人文社会科学部	人間文化学科	*	英語講読演習III	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	58		
2024	人文社会科学部	人間文化学科	*	英語講読演習IV	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	58		
2024	人文社会科学部	人間文化学科	*	英語音声コミュニケーション技法	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	56		
2024	人文社会科学部	人間文化学科	*	行動文化論I(社会・集団・家族心理学)	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	62		
2024	人文社会科学部	人間文化学科	*	行動文化論II(社会・集団・家族心理学)	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	62		
2024	人文社会科学部	人間文化学科	*	行動文化論演習I	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	62		
2024	人文社会科学部	人間文化学科	*	行動文化論演習II	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	62		
2024	人文社会科学部	人間文化学科	*	西洋美術史	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	56		
2024	人文社会科学部	人間文化学科	*	西洋美術史	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	60		
2024	人文社会科学部	人間文化学科	*	言語学概論	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	56		
2024	人文社会科学部	人間文化学科	*	言語文法論	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	56		
2024	人文社会科学部	人間文化学科	*	認知心理論I(知覚・認知心理学)	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	62		
2024	人文社会科学部	人間文化学科	*	認知心理論II	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	62		
2024	人文社会科学部	人間文化学科	*	論理的思考入門	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	56		
2024	人文社会科学部	人間文化学科	*	近現代の日本と世界	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	60		
2024	人文社会科学部	人間文化学科	*	関係行政論	outside	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	63		
2024	人文社会科学部	人間文化学科	*	障害者・障害児心理学	outside	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	63		
2024	人文社会科学部	法律経済学科	*	EnvironmentandEnvironmentalDisasterinJapaneseHistory	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	47		
2024	人文社会科学部	法律経済学科	*	EnvironmentandEnvironmentalDisasterinJapaneseHistory	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	49		
2024	人文社会科学部	法律経済学科	*	GeographyofJapan	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	49		
2024	人文社会科学部	法律経済学科	*	IntroductiontoReligionsinJapan	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	47		
2024	人文社会科学部	法律経済学科	*	IntroductiontotheHistoryofJapan'sInternationalRelations	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	47		
2024	人文社会科学部	法律経済学科	*	IntroductiontotheHistoryofJapan'sInternationalRelations	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	49		
2024	人文社会科学部	法律経済学科	*	アジア経済論I	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	48		
2024	人文社会科学部	法律経済学科	*	アジア経済論II	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	49		
2024	人文社会科学部	法律経済学科	*	イノベーション論	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	49		
2024	人文社会科学部	法律経済学科	*	マクロ経済学I	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	48		
2024	人文社会科学部	法律経済学科	*	マクロ経済学II	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	48		
2024	人文社会科学部	法律経済学科	*	マーケティング・サイエンスI	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	48		
2024	人文社会科学部	法律経済学科	*	マーケティング・サイエンスII	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	49		
2024	人文社会科学部	法律経済学科	*	マーケティング論I	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	48		
2024	人文社会科学部	法律経済学科	*	マーケティング論II	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	49		
2024	人文社会科学部	法律経済学科	*	ミクロ経済学I	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	48		
2024	人文社会科学部	法律経済学科	*	ミクロ経済学II	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	48		
2024	人文社会科学部	法律経済学科	*	メジャー基礎ゼミナールI	メジャー基礎ゼミナール	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	42		
2024	人文社会科学部	法律経済学科	*	メジャー基礎ゼミナールII	メジャー基礎ゼミナール	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	43		
2024	人文社会科学部	法律経済学科	*	メジャー専門ゼミナールI	メジャー専門ゼミナール	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	43		
2024	人文社会科学部	法律経済学科	*	メジャー専門ゼミナールII	メジャー専門ゼミナール	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	44		
2024	人文社会科学部	法律経済学科	*	メジャー専門ゼミナールIII	メジャー専門ゼミナール	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	44		
2024	人文社会科学部	法律経済学科	*	メジャー専門ゼミナールIII	メジャー専門ゼミナール	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	45		
2024	人文社会科学部	法律経済学科	*	メジャー専門ゼミナールIV	メジャー専門ゼミナール	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	45		
2024	人文社会科学部	法律経済学科	*	メディア文化入門	学部基礎科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	42		
2024	人文社会科学部	法律経済学科	*	ヨーロッパ政治史	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	46		
2024	人文社会科学部	法律経済学科	*	仕事の経済学	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	48		
2024	人文社会科学部	法律経済学科	*	会計学概論	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	48		
2024	人文社会科学部	法律経済学科	*	入門人間科学	学部基礎科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	42		
2024	人文社会科学部	法律経済学科	*	入門法律学	学部基礎科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	42		
2024	人文社会科学部	法律経済学科	*	公共哲学I	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	46		
2024	人文社会科学部	法律経済学科	*	公共哲学II	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	47		
2024	人文社会科学部	法律経済学科	*	公共政策論I	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	46		
2024	人文社会科学部	法律経済学科	*	公共政策論II	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	47		
2024	人文社会科学部	法律経済学科	*	刑事訴訟法	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	46		
2024	人文社会科学部	法律経済学科	*	刑法I	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	46		
2024	人文社会科学部	法律経済学科	*	刑法II	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	47		
2024	人文社会科学部	法律経済学科	*	判例研究入門	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	46		
2024	人文社会科学部	法律経済学科	*	労働法I	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	46		
2024	人文社会科学部	法律経済学科	*	労働法II	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	47		
2024	人文社会科学部	法律経済学科	*	労働法III	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	47		
2024	人文社会科学部	法律経済学科	*	労働経済論	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	49		
2024	人文社会科学部	法律経済学科	*	卒業研究	卒業研究	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	50		
2024	人文社会科学部	法律経済学科	*	協同組合論	学科専門科目	https://www.hum.ibaraki.ac.jp/pdf/lessonplan.pdf	46		
